Run_Number Number_of_Events Sampled_Luminosity Prescale Livetime
15149008 29403 0.992739054865848 1.00000000 0.75771163509857
15149009 99294 3.447640500153 1.00000000 0.718458544067956
15149010 112154 3.97255850633957 1.00000000 0.800844008397241
15149011 32216 1.14482288236659 1.00000000 0.819078612834333
15149012 56758 2.02378148247243 1.00000000 0.780489817246737
15149013 58095 2.08711704030191 1.00000000 0.762544791106094
15149014 23981 0.865337455534015 1.00000000 0.62251122705916
15149015 24370 0.895441497797893 1.00000000 0.698460921154452
15149016 50477 1.82134507811214 1.00000000 0.659201316339323
15149017 36790 1.32890674849823 1.00000000 0.668022442939371
15149061 74049 2.44066418448376 1.00000000 0.591140119206249
15149062 17333 0.574281252192116 1.00000000 0.629993094173663
15149063 117356 3.93948857936713 1.00000000 0.743015238903204
15149064 131012 4.50914910256508 1.00000000 0.699751105603863
15149067 87682 3.05476864634966 1.00000000 0.752600679781646
15149069 5912 0.208431525559992 1.00000000 0.806988806988807
15149070 26366 0.942405825789274 1.00000000 0.808624179598847
15149071 44497 1.62242681409055 1.00000000 0.800089903802931
15149072 10753 0.407225737003657 1.00000000 0.822346283267054
15149074 23394 0.864934258174687 1.00000000 0.812066092752013
15149075 40574 1.53039012021303 1.00000000 0.721453717862096
15149076 48395 1.80199186864767 1.00000000 0.737987404120347
15150001 57330 2.12560179270755 1.00000000 0.760748407643312
15150002 47105 1.72990770047613 1.00000000 0.702179357223779
15150004 47333 1.74467497883594 1.00000000 0.68157011821965
15150005 3578 0.133026694668703 1.00000000 0.59693026359693
15150009 128521 4.35840830937657 1.00000000 0.795199881203556
15150010 109593 3.84627995731842 1.00000000 0.744708743139705
15150011 101047 3.59525585860917 1.00000000 0.726930685946549
15150012 113977 4.1109861890204 1.00000000 0.761157449763929
15150013 35141 1.2797916176416 1.00000000 0.820303928663134
15150014 58001 2.14913461570286 1.00000000 0.796596668085866
15150015 30452 1.11829605970038 1.00000000 0.688246878216891
15150048 53082 1.85183776754133 1.00000000 0.701011595045033
15150049 13668 0.494012615243812 1.00000000 0.561706324744175
15150054 51220 1.82966946089593 1.00000000 0.749860919977747
15150055 18600 0.663412222211711 1.00000000 0.771400132714001
15150056 6705 0.24388881211797 1.00000000 0.5387273019444
15150057 13755 0.498149812640393 1.00000000 0.873721654068475
15150058 45918 1.64326586094593 1.00000000 0.775684989357749
15150059 45773 1.64586156493888 1.00000000 0.803331051791011
15150060 42300 1.51514028681845 1.00000000 0.73909700866648
15150061 41979 1.51180519876764 1.00000000 0.805198043540807
15150062 16585 0.601473927359902 1.00000000 0.833542745137458
15150063 11121 0.404049271986376 1.00000000 0.803741693152268
15150064 23222 0.838950764912137 1.00000000 0.811617503145533
15150079 121678 4.1003048119191 1.00000000 0.758285037701751
15150080 103343 3.57858625427861 1.00000000 0.67466395085424
15150081 102829 3.59435263307415 1.00000000 0.726354453627181
15150082 81105 2.86622674990307 1.00000000 0.632356954070932
15151001 10125 0.391789828188004 1.00000000 0.618656926102838
15151004 21510 0.777581884329019 1.00000000 0.833462492250465
15151005 11944 0.439569876419532 1.00000000 0.823951434878587
15151006 46923 1.70398042214697 1.00000000 0.77535609240226
15151007 45922 1.66689594327499 1.00000000 0.814739904903839
15151008 23342 0.852146141917571 1.00000000 0.771610855839476
15151009 24653 0.897058668725601 1.00000000 0.770550728261549
15151010 46402 1.68946914762663 1.00000000 0.763215895259712
15151011 46468 1.70254963406529 1.00000000 0.770739789578328
15151012 47721 1.73621188793957 1.00000000 0.683813836189603
15151013 53848 1.9595468443043 1.00000000 0.72076992062536
15151014 47836 1.768151104795 1.00000000 0.722249063896606
15151015 46352 1.69634418852329 1.00000000 0.741525220368267
15151017 47776 1.74574390350163 1.00000000 0.789190260662724
15151018 45666 1.65582477303753 1.00000000 0.783996291781833
15151019 48053 1.71620574246817 1.00000000 0.790787611493269
15151020 45533 1.62777398773369 1.00000000 0.818335400154562
15151021 22240 0.794737139231378 1.00000000 0.813311391479247
15151022 26530 0.955390839072671 1.00000000 0.805917555211276
15151023 44452 1.57828142368954 1.00000000 0.834998872943121
15151024 18664 0.663684844061361 1.00000000 0.825037574042967
15151032 121135 4.07569312137662 1.00000000 0.740239423623375
15151033 103972 3.61973391806983 1.00000000 0.762377181404898
15151034 96537 3.41103881407016 1.00000000 0.700252419015566
15151035 99830 3.6093338262242 1.00000000 0.841565797902829
15151036 95823 3.45696427979029 1.00000000 0.88478620167493
15151038 46586 1.70729152290155 1.00000000 0.845513413506013
15151039 45937 1.71074210440352 1.00000000 0.86124339120327
15151040 46651 1.73938323063452 1.00000000 0.872193243217978
15151041 44209 1.62807855319568 1.00000000 0.796246600507898
15151042 4652 0.17190195509573 1.00000000 0.706069802731411
15151044 46096 1.68217068259714 1.00000000 0.737547800764812
15151045 48012 1.77012948477105 1.00000000 0.717185749495855
15151046 39911 1.46237313321521 1.00000000 0.68899975831233
15151047 25070 0.91662024566819 1.00000000 0.711124978725818
15151048 46959 1.74041864528001 1.00000000 0.761419097498095
15151049 41207 1.49990486525892 1.00000000 0.747442501632446
15151050 7334 0.267126933252729 1.00000000 0.762132391146212
15151051 6299 0.234507671034301 1.00000000 0.609207208889719
15151052 43949 1.59533090407527 1.00000000 0.789625929785476
15151053 40536 1.48663901228798 1.00000000 0.776069685077056
15151054 40423 1.46560085056127 1.00000000 0.815522424193516
15151055 33835 1.20597034295532 1.00000000 0.739633199991256
15151056 41820 1.4908231377118 1.00000000 0.841380975374215
15151058 116762 3.8748992317896 1.00000000 0.799077476885595
15151061 107636 3.7673365661046 1.00000000 0.760304017065642
15151062 37900 1.36914352864573 1.00000000 0.596373788010687
15152001 99399 3.64295819132401 1.00000000 0.796500028044647
15152002 88526 3.28975634130246 1.00000000 0.84534290788946
15152003 14430 0.530821156858319 1.00000000 0.761397214014352
15152004 2872 0.108339500642013 1.00000000 0.656757374799908
15152005 69736 2.51415157211783 1.00000000 0.766413891636444
15152006 45911 1.68961687317903 1.00000000 0.788591353338257
15152007 46367 1.71192593416747 1.00000000 0.792205573305541
15152008 46804 1.71700069039818 1.00000000 0.74329045577259
15152009 48325 1.7376673692318 1.00000000 0.725190954246012
15152010 50684 1.80231470324968 1.00000000 0.723602307121238
15152011 46884 1.64487145438531 1.00000000 0.711366015749465
15152012 48649 1.71188634600396 1.00000000 0.722484556901877
15152013 47938 1.70188807512595 1.00000000 0.75634998264601
15152014 47877 1.70342860009072 1.00000000 0.787424755764613
15152015 44981 1.59184370684201 1.00000000 0.783723037251281
15152016 44502 1.55870311075665 1.00000000 0.792217039911703
15152017 42612 1.49066395709393 1.00000000 0.793195761293921
15152018 29459 1.02459774561609 1.00000000 0.818873583648078
15152020 27413 0.957728998076974 1.00000000 0.830722143095245
15152030 32165 1.04127067129404 1.00000000 0.21742363303298
15152031 125267 4.06652826271518 1.00000000 0.771231206826493
15152032 83891 2.7853170433958 1.00000000 0.681688172392498
15152033 105973 3.54247014568545 1.00000000 0.788620245722918
15152034 97609 3.42866944261517 1.00000000 0.835251533847326
15152036 19496 0.676365242944148 1.00000000 0.836271608115644
15152038 46292 1.6382320303747 1.00000000 0.766601530155996
15152039 46759 1.67832213879603 1.00000000 0.753533269946658
15152040 30255 1.07617273563354 1.00000000 0.767172959403606
15152041 48116 1.73935788231337 1.00000000 0.727872324332501
15152042 44667 1.62410961258971 1.00000000 0.718072792746447
15152043 49336 1.77526737251058 1.00000000 0.68354623292416
15152044 47166 1.71415801238847 1.00000000 0.697598059516062
15152045 510 0.0188588111944893 1.00000000 0.402843601895735
15152046 52690 1.89449229424917 1.00000000 0.700459971816756
15152047 46629 1.6412189769863 1.00000000 0.699666896737989
15152048 48103 1.7068464790421 1.00000000 0.739534168652471
15152049 47884 1.69586603113699 1.00000000 0.769549705910713
15152050 47052 1.65886814471503 1.00000000 0.784226140871362
15152051 18450 0.647153481220125 1.00000000 0.794015219914872
15152052 46402 1.65714294092494 1.00000000 0.811223776223776
15152053 40612 1.43044795451683 1.00000000 0.809310296725852
15152054 53575 1.90768673983684 1.00000000 0.820045000229593
15152055 113848 3.75721879100894 1.00000000 0.702375223641187
15152057 103307 3.50336955989483 1.00000000 0.709961252271714
15152058 102693 3.56255738058531 1.00000000 0.770286082899533
15153001 98295 3.42955970400426 1.00000000 0.794178004718353
15153002 20389 0.722312985954809 1.00000000 0.787919774316961
15153003 45150 1.61748406765928 1.00000000 0.793162813575996
15153004 47058 1.68056964359221 1.00000000 0.773751192081292
15153005 6184 0.225831928130922 1.00000000 0.5766092475068
15153006 45065 1.60222010201149 1.00000000 0.748153067153648
15153007 48655 1.73015017630755 1.00000000 0.774465172545524
15153008 46569 1.66649608192427 1.00000000 0.725464232303091
15153009 50255 1.78681297666844 1.00000000 0.746620115881741
15153010 50061 1.7776119800358 1.00000000 0.700104887770086
15153011 47758 1.6605612800698 1.00000000 0.660425367148823
15153012 50222 1.74504958810076 1.00000000 0.746839960741159
15153013 49374 1.73131791977939 1.00000000 0.755743651753325
15153014 47884 1.6809932241277 1.00000000 0.783792189085671
15153015 49175 1.71778488254587 1.00000000 0.808161320010518
15153017 44630 1.56367968883777 1.00000000 0.820796704307206
15153018 44491 1.55478267730746 1.00000000 0.829066040548599
15153019 32484 1.13179620116402 1.00000000 0.799178311356032
15153022 18381 0.637295392653426 1.00000000 0.808809293320426
15153034 150718 4.88259359241599 1.00000000 0.879413257714996
15153035 131256 4.31837160683364 1.00000000 0.717159685720842
15153036 104675 3.5285310416778 1.00000000 0.753416967158249
15153037 98364 3.33480680956982 1.00000000 0.808173258622673
15153038 40927 1.4054237918153 1.00000000 0.785878873996697
15153040 24507 0.879318918122483 1.00000000 0.776890156918688
15153041 47728 1.72217472754054 1.00000000 0.793912175648703
15153042 45482 1.64019107181749 1.00000000 0.734421676435919
15153043 46338 1.6687302908512 1.00000000 0.733464174356215
15153044 48132 1.73833013938874 1.00000000 0.743293954134816
15153045 48459 1.73919288866304 1.00000000 0.717987782330232
15153046 47643 1.75749583305022 1.00000000 0.700838481906443
15153047 48388 1.76491183980299 1.00000000 0.720198847991427
15153048 48729 1.78290075229556 1.00000000 0.761140875650177
15153049 49121 1.79602750183025 1.00000000 0.76388716098532
15153050 8922 0.31854054464533 1.00000000 0.653112812364582
15153052 45346 1.6301326567331 1.00000000 0.768784755187848
15153053 44934 1.61437941511545 1.00000000 0.793564452607598
15153054 43303 1.5637116247699 1.00000000 0.809749985975279
15153055 41388 1.4753389063127 1.00000000 0.831318041216406
15153056 40033 1.42943701591117 1.00000000 0.807882469275321
15153057 39671 1.41252739586143 1.00000000 0.833301825361817
15153058 58201 2.04960460610481 1.00000000 0.841930910774216
15154001 43505 1.51436504504304 1.00000000 0.850837049205977
15154002 25963 0.92149336302255 1.00000000 0.864223420544571
15154003 24358 0.848955813192315 1.00000000 0.840655737704918
15154007 161632 5.35712183229139 1.00000000 0.742004195874822
15154008 57632 1.96954890787819 1.00000000 0.767743912186284
15154009 105414 3.60302607157926 1.00000000 0.769316100216752
15154010 87037 3.0241670362694 1.00000000 0.730251952780877
15154011 97733 3.42548520461372 1.00000000 0.820249007155185
15154012 66709 2.39523593231431 1.00000000 0.787392002266182
15154013 10978 0.395810437308918 1.00000000 0.728032362888786
15154014 16424 0.596052957865785 1.00000000 0.657818153216926
15154015 56978 2.05654736319735 1.00000000 0.736775411510661
15154016 68612 2.47858107691135 1.00000000 0.71318836662994
15154017 67934 2.48840454167124 1.00000000 0.672893493527204
15154018 67065 2.44083672514985 1.00000000 0.702869539699841
15154019 3936 0.141944721938593 1.00000000 0.701229289150187
15154021 36929 1.31907163266448 1.00000000 0.806538973944569
15154022 43541 1.55316537624649 1.00000000 0.815573079588664
15154023 38458 1.34505231507159 1.00000000 0.806213575950694
15154024 24872 0.873058919081524 1.00000000 0.813501668083993
15155004 44950 1.50877428096368 1.00000000 0.77061939620442
15155005 115640 3.92753333128731 1.00000000 0.767201172950488
15155006 150858 5.32592935944134 1.00000000 0.765386625266992
15155007 140982 5.03258971920162 1.00000000 0.800157780628171
15155008 86990 3.13853784638913 1.00000000 0.836870358256051
15155009 14205 0.507631466591552 1.00000000 0.836868151290209
15155010 32175 1.16221329041365 1.00000000 0.733835100923709
15156001 155154 5.41731839433446 1.00000000 0.753383151975994
15156002 147190 5.12137324367727 1.00000000 0.802458703592651
15156003 120038 4.18885684232738 1.00000000 0.782042177819184
15156004 63464 2.25668796512238 1.00000000 0.855033412373356
15156007 29957 1.06469603883616 1.00000000 0.657211179851696
15156008 0 0 1.00000000 0
15156010 71692 2.54034298542521 1.00000000 0.87747518701413
15156011 42730 1.50230107310121 1.00000000 0.876063557150179
15156012 0 0 1.00000000 0
15156013 0 3.59458880115386e-05 1.00000000 0.000113314447592068
15156014 55693 1.99024015063353 1.00000000 0.881527089697526
15156015 63708 2.24941629166239 1.00000000 0.685703214973792
15156016 74214 2.60650584980771 1.00000000 0.748192880402456
15156017 80767 2.84519894402233 1.00000000 0.788409164120535
15156019 45983 1.64318880165258 1.00000000 0.804039167686659
15156020 43562 1.53473559617189 1.00000000 0.811996719355801
15156021 42041 1.4818545350524 1.00000000 0.816235001747369
15156022 39687 1.39231376556381 1.00000000 0.822937834363207
15156023 20183 0.731164876517096 1.00000000 0.708448583733063
15156024 18943 0.685041726303768 1.00000000 0.829596216168871
15156039 19561 0.682559677214556 1.00000000 0.753505392912173
15156040 116090 3.99872716129854 1.00000000 0.75755499435537
15156041 108455 3.7888774944271 1.00000000 0.756226641378926
15156042 101315 3.51545978689988 1.00000000 0.742794929507247
15156043 0 0 1.00000000 1
15157004 112067 3.80053519995476 1.00000000 0.775208383772006
15157005 7500 0.257453553277682 1.00000000 0.727369439071567
15157006 153354 5.35664090672018 1.00000000 0.704756433823529
15157007 82304 2.92387941659055 1.00000000 0.723074768236849
15157008 0 0 1.00000000 0
15157009 113688 4.0638580731803 1.00000000 0.758720794431505
15157010 27665 1.0021454910897 1.00000000 0.749764385922395
15157011 78657 2.84234702350865 1.00000000 0.760166608682207
15157012 50396 1.80485954586345 1.00000000 0.71912177468762
15157013 61045 2.198434080209 1.00000000 0.762671630789221
15157014 69961 2.54958684469995 1.00000000 0.759892252381418
15157015 67255 2.42374545264764 1.00000000 0.738984726953082
15157016 62695 2.23894302972375 1.00000000 0.753521465314168
15157017 9128 0.322479114777397 1.00000000 0.752328360669249
15157020 10482 0.367542984860738 1.00000000 0.73449653142737
15157022 12406 0.429003403411358 1.00000000 0.741497818420895
15157023 52251 1.82598833667451 1.00000000 0.722587158247016
15157024 50086 1.74456962196352 1.00000000 0.749925136252021
15157025 47854 1.65962489424747 1.00000000 0.775591572123177
15157028 46669 1.62799439960077 1.00000000 0.794095627020589
15157029 34185 1.17478626811069 1.00000000 0.759182767044193
15157034 53498 1.76172623774793 1.00000000 0.866210067842166
15157039 50869 1.68431838008638 1.00000000 0.775381426328705
15157045 104659 3.5625643445052 1.00000000 0.735995274328069
15157046 90935 3.13916530998715 1.00000000 0.750705829907375
15157047 120948 4.16095907025567 1.00000000 0.799705108369368
15157048 6614 0.230677702160177 1.00000000 0.682770723650253
15157049 56337 1.97960252831081 1.00000000 0.76386045313411
15157050 48425 1.69905636132482 1.00000000 0.748292486942547
15157051 47218 1.71285323639676 1.00000000 0.734567517112632
15157052 50896 1.84924543750006 1.00000000 0.714299748782507
15157053 49983 1.81728267677755 1.00000000 0.663467664861421
15157054 51191 1.88156200879942 1.00000000 0.666480054161025
15157055 52309 1.92794942373293 1.00000000 0.694213669542137
15157056 65678 2.40060053696027 1.00000000 0.723724517906336
15157057 47183 1.69791385028117 1.00000000 0.718265264183399
15157058 46644 1.65549290866128 1.00000000 0.73666671931016
15157059 47752 1.68169801549333 1.00000000 0.798154710169152
15157060 67233 2.36915891041503 1.00000000 0.795468528159016
15157061 64153 2.25462441441778 1.00000000 0.81020699410212
15158001 21766 0.736415235139834 1.00000000 0.794234628717387
15158024 131878 4.18033706595814 1.00000000 0.72577281007336
15158025 173701 5.59680054172785 1.00000000 0.725240590359685
15158026 151293 4.90578252556053 1.00000000 0.720106613359987
15158027 109436 3.64411189084951 1.00000000 0.844394034088717
15158028 64018 2.15746452590043 1.00000000 0.842020807849636
15158029 77594 2.56818352795094 1.00000000 0.788332588287886
15158030 59351 1.98559102975234 1.00000000 0.754056079990852
15158031 15089 0.503792804132101 1.00000000 0.774390556838594
15158032 19952 0.677063291804317 1.00000000 0.682916851327856
15158033 96124 3.27740074606458 1.00000000 0.876523959330689
15158034 54313 1.84605507180882 1.00000000 0.838234615916742
15158035 12804 0.432838958221913 1.00000000 0.832618025751073
15158036 51223 1.73674569732022 1.00000000 0.710670532902313
15158037 53491 1.79777401944022 1.00000000 0.717672471623689
15158038 50002 1.69233675647811 1.00000000 0.7709457584261
15158039 52715 1.76457040600049 1.00000000 0.78707298136646
15158040 46244 1.54607882491964 1.00000000 0.813324422244891
15158057 136667 4.2586637294104 1.00000000 0.8298036406028
15158058 120265 3.88809468729394 1.00000000 0.752953476869909
15158059 110821 3.60262628250719 1.00000000 0.762897030275495
15158060 97986 3.24856558711755 1.00000000 0.759811105683113
15158061 108692 3.64531949029619 1.00000000 0.779319294773899
15158062 45105 1.53830549613296 1.00000000 0.815538720234328
15158063 45527 1.57919395244858 1.00000000 0.786738784820626
15158064 46670 1.62669389102896 1.00000000 0.741225423244291
15158065 10680 0.36706743253217 1.00000000 0.208811253671356
15158070 60841 2.08673976789529 1.00000000 0.758644338316895
15159001 51596 1.78282643689578 1.00000000 0.698706750626312
15159002 50458 1.72780542635651 1.00000000 0.683291128955814
15159003 48492 1.66389876456517 1.00000000 0.709875278135613
15159004 48729 1.66984293598189 1.00000000 0.754903175832688
15159005 47367 1.63375795068538 1.00000000 0.781504702194357
15159006 47772 1.62885219038949 1.00000000 0.802378313010178
15159007 47571 1.57555736199358 1.00000000 0.790978018689102
15159008 57309 1.90391376964289 1.00000000 0.800002791892345
15159009 76591 2.53333315822083 1.00000000 0.829930867087099
15159016 155618 4.87231664265865 1.00000000 0.819565938666849
15159017 117683 3.76237198015705 1.00000000 0.810315979370795
15159018 130943 4.30159569247168 1.00000000 0.800039102595435
15159019 129094 4.24664733290541 1.00000000 0.783363774825998
15159021 53012 1.75720173214878 1.00000000 0.756709709638296
15159022 14516 0.485591134701764 1.00000000 0.717867563424163
15159024 72249 2.39674258485269 1.00000000 0.76756119326874
15159025 63114 2.11461452666943 1.00000000 0.708294522315867
15159026 47378 1.58484322616045 1.00000000 0.584206762188957
15159027 70639 2.36330971599159 1.00000000 0.680395291941978
15159028 59401 1.99821942188101 1.00000000 0.729258231639944
15159029 52500 1.74249861432526 1.00000000 0.765756042064731
15159030 56469 1.84579784719276 1.00000000 0.786060302346947
15159031 49011 1.60144790685814 1.00000000 0.792711921975836
15159032 50908 1.68297597655735 1.00000000 0.814684419408526
15159033 45586 1.52532953789955 1.00000000 0.822421476122607
15159034 48258 1.59926349205625 1.00000000 0.826831148804934
15159035 43751 1.43907313797697 1.00000000 0.814184159595057
15159036 42750 1.40218590336847 1.00000000 0.830855523639469
15159038 19022 0.602372174279736 1.00000000 0.514592034903828
15159039 125309 3.92035778552317 1.00000000 0.757204232203175
15159040 116974 3.72359833717368 1.00000000 0.759109640157046
15159041 102714 3.31280888114349 1.00000000 0.723136277553664
15159042 102920 3.33634909475361 1.00000000 0.792555116624699
15159043 121638 3.98234608643876 1.00000000 0.812254600817329
15159044 53250 1.77077879328091 1.00000000 0.820316110546261
15159045 60772 1.99703463319279 1.00000000 0.782902195197362
15159046 50475 1.688522117372 1.00000000 0.694654702595579
15159047 42611 1.44462048287382 1.00000000 0.6401000179673
15159049 14871 0.497979847899723 1.00000000 0.706192420932662
15159051 6563 0.222140088783379 1.00000000 0.663935255437532
15159054 19764 0.67504744785196 1.00000000 0.744659206510682
15159055 77370 2.64002387803439 1.00000000 0.718718067812355
15160001 87758 3.01122586064604 1.00000000 0.69589799300605
15160002 56358 1.95969854254157 1.00000000 0.702854363847219
15160003 69814 2.40976655570934 1.00000000 0.724665511049294
15160004 72554 2.43420450877037 1.00000000 0.779783975495728
15160005 28661 0.976118335278093 1.00000000 0.745161873756556
15160006 47338 1.59625082576508 1.00000000 0.780588351691841
15160007 54288 1.79756555464696 1.00000000 0.807031366136465
15160027 176988 5.66405090659944 1.00000000 0.743237001016235
15160029 91603 2.95203489800699 1.00000000 0.684459454410963
15160030 114246 3.73063602891146 1.00000000 0.793139596234484
15160032 78878 2.61367946940984 1.00000000 0.697381217618871
15160033 67278 2.2799885527967 1.00000000 0.78925202946835
15160034 55931 1.90052767645752 1.00000000 0.801475961882926
15160035 46297 1.55541565841237 1.00000000 0.735562792914449
15160036 49797 1.66664752640106 1.00000000 0.746223700773242
15160037 49169 1.62444916546015 1.00000000 0.689800785634119
15160038 45949 1.52839882717368 1.00000000 0.633037128883378
15160039 49661 1.64957956260553 1.00000000 0.687744079767345
15160040 33618 1.11993214214435 1.00000000 0.691330097885992
15160041 49935 1.65456236808065 1.00000000 0.748448694505231
15160042 50518 1.66589224091648 1.00000000 0.750772797527048
15160043 45780 1.50370944647066 1.00000000 0.77133036797412
15160044 47407 1.55565346605074 1.00000000 0.826914355485784
15160045 45727 1.50290562376085 1.00000000 0.820480155027632
15160046 41146 1.34302076134295 1.00000000 0.79816104440263
15160047 43391 1.41022087031843 1.00000000 0.838055507271568
15160048 21509 0.694763107745163 1.00000000 0.84220212224441
15160050 119940 3.7210003113031 1.00000000 0.698256541607242
15161001 110952 3.51520443031082 1.00000000 0.720408679904191
15161002 96494 3.09961311048425 1.00000000 0.652915265476247
15161003 106845 3.47975213465829 1.00000000 0.787042834518066
15161004 85304 2.79798576194227 1.00000000 0.758089313485892
15161005 52327 1.73361108313018 1.00000000 0.752830650150345
15161006 49852 1.6643173602681 1.00000000 0.771070174624534
15161007 46074 1.549277749471 1.00000000 0.700603352634539
15161008 45456 1.5207481370175 1.00000000 0.661399449997817
15161009 44554 1.48497029350443 1.00000000 0.634527742964566
15161010 44091 1.46152428620445 1.00000000 0.616683217477656
15161011 42821 1.42761456719033 1.00000000 0.557957417976181
15161012 49400 1.6536284212115 1.00000000 0.700490627038371
15161013 12393 0.470092121868057 1.00000000 0.530674033985543
15161014 49629 1.6630781461748 1.00000000 0.714651882784938
15161015 68203 2.27949502625383 1.00000000 0.752701106929622
15161016 47038 1.57281263273126 1.00000000 0.73312448372064
15161017 10639 0.354381541608545 1.00000000 0.671187937669548
15161018 45039 1.51093811062088 1.00000000 0.759472539331906
15161019 46049 1.5398961837026 1.00000000 0.802457088089222
15161020 16057 0.531526790169907 1.00000000 0.758264072534945
15161021 46219 1.52858143566262 1.00000000 0.816330495602105
15161022 7052 0.235899029102369 1.00000000 0.77991594779916
15161036 130162 4.08992588703537 1.00000000 0.807854868640728
15161037 43607 1.38602395198236 1.00000000 0.671456483945907
15161043 28565 0.928217542272673 1.00000000 0.469494756911344
15161048 13817 0.452645141596759 1.00000000 0.883835476236167
15161049 10504 0.345225079503348 1.00000000 0.462078651685393
15161051 0 0 1.00000000 0
15161052 1214 0.0415316149757341 1.00000000 0.712023460410557
15161053 13342 0.447214193136478 1.00000000 0.919757341789604
15161054 27917 0.93460566237754 1.00000000 0.890806981716073
15161055 20825 0.691804084943796 1.00000000 0.880698638247484
15161056 4433 0.149906162548633 1.00000000 0.518661518661519
15161057 54712 1.84529748850302 1.00000000 0.89237017223382
15161058 28788 0.970384084938707 1.00000000 0.878674114092116
15161059 27168 0.918858068563168 1.00000000 0.725776721074987
15161060 41331 1.39496828787328 1.00000000 0.648269263947051
15161061 44317 1.50320874604339 1.00000000 0.688751087902524
15161062 50858 1.72886059908052 1.00000000 0.680829986613119
15161063 10631 0.363501295383264 1.00000000 0.589464929304131
15161064 46185 1.56899578688271 1.00000000 0.615586596646496
15161065 48246 1.64174212665631 1.00000000 0.683806959109914
15161066 13393 0.457084080939977 1.00000000 0.672609481719566
15161067 2551 0.0866823575336805 1.00000000 0.484980988593156
15161068 37702 1.26702199472893 1.00000000 0.648246217331499
15161069 35652 1.17717383160705 1.00000000 0.664417898209061
15161070 42480 1.41016901205298 1.00000000 0.744688310777645
15161071 44506 1.48264063045514 1.00000000 0.753738547258963
15161072 39830 1.31309526616361 1.00000000 0.75821895642573
15162001 26162 0.871593377124527 1.00000000 0.846831099889946
15162004 134314 4.15602589364336 1.00000000 0.804574153278463
15162005 105341 3.44190442179133 1.00000000 0.704642902533161
15162006 52957 1.77653381926098 1.00000000 0.592464144273152
15162010 118973 3.78853364934002 1.00000000 0.720633574608559
15162011 129270 4.2044038847128 1.00000000 0.772027997085628
15162012 79902 2.64723966047958 1.00000000 0.560340800546619
15162013 109223 3.6231163961463 1.00000000 0.777255130796163
15162014 61703 2.07575272466006 1.00000000 0.747072996500914
15162015 9048 0.31459873062264 1.00000000 0.747909493359567
15162016 45399 1.55195195929353 1.00000000 0.76976550975771
15162017 40693 1.38997789732105 1.00000000 0.790047954646941
15162018 47905 1.63474827932405 1.00000000 0.802764976958525
15162019 12202 0.410297076280154 1.00000000 0.72730523931573
15162020 49870 1.71027537419691 1.00000000 0.792870997487996
15162021 46765 1.5933265939838 1.00000000 0.677596499362467
15162022 47555 1.60886152413424 1.00000000 0.636911538203978
15162023 42643 1.44269647505987 1.00000000 0.669077729312455
15162024 32184 1.09716153993789 1.00000000 0.706921167658752
15162025 48555 1.64528111951672 1.00000000 0.742987865526159
15162026 17330 0.582386958153167 1.00000000 0.731600639246362
15162027 48117 1.61245411463694 1.00000000 0.636039179918309
15162028 40699 1.35598539112445 1.00000000 0.60786510141291
15162029 43596 1.45581560437143 1.00000000 0.651659865775825
15162030 40469 1.35626996249363 1.00000000 0.665586658333607
15162031 8836 0.292081292571928 1.00000000 0.666465530245889
15162032 40694 1.35057413316832 1.00000000 0.660123933426337
15162041 126432 4.01051383506782 1.00000000 0.748025393294324
15162042 95393 3.05544309134024 1.00000000 0.601289639392621
15162043 21816 0.734476270171767 1.00000000 0.751990624245976
15162044 97400 3.20099378974389 1.00000000 0.687726829819383
15162045 93271 3.14272611270644 1.00000000 0.723565505418383
15162046 49346 1.6549595507491 1.00000000 0.823765086890473
15162047 3849 0.128394984938138 1.00000000 0.730083459787557
15162048 51089 1.73673164388081 1.00000000 0.809574366938168
15162049 48054 1.65253475404482 1.00000000 0.786429693637078
15162050 48872 1.68281531093051 1.00000000 0.78366980421083
15162051 31535 1.10510227162704 1.00000000 0.807182348725299
15162053 9511 0.326211788299332 1.00000000 0.722665450953575
15162054 52736 1.83395272409257 1.00000000 0.752153574077243
15162055 40345 1.400136366086 1.00000000 0.601496809589123
15163001 49334 1.71870666386502 1.00000000 0.708567324955117
15163002 50281 1.71571750624778 1.00000000 0.703604712994319
15163003 21808 0.75559722618814 1.00000000 0.707808645982085
15163004 50745 1.72914917936936 1.00000000 0.561742403276692
15163005 40505 1.38735276708508 1.00000000 0.617900434550583
15163006 45183 1.50377533425746 1.00000000 0.567205212217075
15163007 44947 1.53092753859837 1.00000000 0.610659746752894
15163008 43097 1.46966228661056 1.00000000 0.617993317750979
15163009 43782 1.49701553369078 1.00000000 0.653938054418924
15163010 44097 1.49513118137752 1.00000000 0.686890557338235
15163017 132073 4.28292336167919 1.00000000 0.701126482423264
15163018 92506 3.06335338374038 1.00000000 0.602236920913518
15163019 82431 2.74248563562083 1.00000000 0.54999466225413
15163020 86288 2.93425512021118 1.00000000 0.603657427488072
15163021 71305 2.43000242174758 1.00000000 0.855488902219556
15163022 9864 0.340625440313341 1.00000000 0.810917461361394
15163023 45801 1.56612462678129 1.00000000 0.813343514703793
15163024 50751 1.75620151389258 1.00000000 0.822837964914556
15163025 37107 1.26391843343877 1.00000000 0.782451923076923
